X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm,sim_tree,tree_type_2,crown_class_2,height_cv_est,dbh_cv_est,HT_BR,CL,CR,MCW,LCW,DACB,HLCW,CV,CV_l,CV_m,CV_u,sp,sl_ni_rm,sl_i_tot_rm,sl_i_hw_rm,sl_i_nh_rm,sl_ni_rr,sl_i_tot_rr,sl_i_hw_rr,sl_i_nh_rr,sl_ni_all,sl_i_tot_all,sl_i_hw_all,sl_i_nh_all
1046822.7025964868,455111.1812231005,s748,NA,ph_2,168,Cw,-1.1,NA,LS,10.575221091114452,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,33.8178946713127,NA,NA,NA,regen,NA,-,NA,NA,303.13600234399183,305,15,33.8,1046851.0208696636,455092.69540680054,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046829.1737276312,455105.4293137035,s749,NA,ph_2,168,Cw,-2.1,NA,LS,5.981735624372102,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,25.287348615463824,NA,NA,NA,regen,NA,-,NA,NA,300.23635830927384,305,15,25.200000000000003,1046851.0208696636,455092.69540680054,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046822.0069122677,455115.9410574955,s750,NA,ph_2,168,Cw,2.4000000000000004,NA,LS,6.053895579411127,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,37.177546987395495,NA,NA,NA,regen,NA,-,NA,NA,308.7013081925194,305,15,37.1,1046851.0208696636,455092.69540680054,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046813.028359842,455117.5889641489,s751,NA,ph_2,168,Cw,-1.4,NA,LS,8.319093635164373,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,45.421580773900864,NA,NA,NA,regen,NA,-,NA,NA,303.23372951399097,305,15,45.400000000000006,1046851.0208696636,455092.69540680054,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046820.9658921496,455111.6648118157,s752,NA,ph_2,168,Cw,-1.7,NA,LS,7.204978123675151,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,35.54068091638088,NA,NA,NA,regen,NA,-,NA,NA,302.25835287704,305,15,35.5,1046851.0208696636,455092.69540680054,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046835.0142647064,455101.21764815744,s753,NA,ph_2,168,Cw,-2.2,NA,LS,6.145866007965335,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,18.13394606807906,NA,NA,NA,regen,NA,-,NA,NA,298.0317432586215,305,15,18,1046851.0208696636,455092.69540680054,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046828.8953519404,455106.60085413174,s754,NA,ph_2,168,Cw,-1.2999999999999998,NA,DS,4.9063190020585505,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,26.132355423880185,NA,NA,NA,regen,NA,-,NA,NA,302.1485437092629,305,15,26.1,1046851.0208696636,455092.69540680054,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046822.768536663,455114.06491030497,s755,NA,ph_2,168,Cw,1.3000000000000005,NA,DS,7.696776438926689,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,35.423862014184735,NA,NA,NA,regen,NA,-,NA,NA,307.10313721445374,305,15,35.400000000000006,1046851.0208696636,455092.69540680054,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046826.4629633843,455111.8442772419,s756,NA,ph_2,168,Cw,1.6000000000000003,NA,DS,4.099446297176442,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,31.14113035841827,NA,NA,NA,regen,NA,-,NA,NA,307.9450963193751,305,15,31.1,1046851.0208696636,455092.69540680054,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046816.5076128192,455101.9894402233,s783,NA,ph_2,235,Cw,-1.2999999999999998,NA,LS,12.74552800326856,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,35.12406582387637,NA,NA,NA,regen,NA,-,NA,NA,302.87890360333853,305,15,35.1,1046846.0054989412,455082.92180496495,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046816.00031657,455106.4952864829,s784,NA,ph_2,235,Cw,2.1000000000000005,NA,LS,17.57535870220342,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,38.15783012698704,NA,NA,NA,regen,NA,-,NA,NA,308.154842864792,305,15,38.1,1046846.0054989412,455082.92180496495,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046818.269214728,455103.8078897595,s785,NA,ph_2,235,Cw,1.2000000000000002,NA,LS,17.772433711108548,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,34.72074307960589,NA,NA,NA,regen,NA,-,NA,NA,306.98062093686957,305,15,34.7,1046846.0054989412,455082.92180496495,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046818.776850988,455101.7433545993,s786,NA,ph_2,235,Cw,-0.19999999999999973,NA,LS,15.574359212918488,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,33.10060422409234,NA,NA,NA,regen,NA,-,NA,NA,304.65380614953904,305,15,33.1,1046846.0054989412,455082.92180496495,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046808.357474992,455110.74816463934,s787,NA,ph_2,235,Cw,1.2000000000000002,NA,LS,9.8509192751044,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,46.815382087514784,NA,NA,NA,regen,NA,-,NA,NA,306.46880071438585,305,15,46.8,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046817.6298681204,455101.32570606045,s788,NA,ph_2,235,Cw,-1.2,NA,LS,10.564416973381077,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,33.82129506686579,NA,NA,NA,regen,NA,-,NA,NA,302.9666843305856,305,15,33.8,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046829.4256575584,455093.066205377,s789,NA,ph_2,235,Cw,-1.2,NA,LS,9.81045013624953,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,19.43707796969493,NA,NA,NA,regen,NA,-,NA,NA,301.46044083145006,305,15,19.4,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046817.6875657748,455103.8489323644,s790,NA,ph_2,235,Cw,0.9000000000000004,NA,LS,10.641279113443725,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,35.2115038020247,NA,NA,NA,regen,NA,-,NA,NA,306.4646298052054,305,15,35.2,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046817.138376894,455101.66985192226,s791,NA,ph_2,235,Cw,-1.2,NA,LS,7.8176970081659745,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,34.42092386906546,NA,NA,NA,regen,NA,-,NA,NA,303.0021201435233,305,15,34.400000000000006,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046804.8428537076,455109.913037567,s792,NA,ph_2,235,Cw,-1.5,NA,LS,8.901948842087648,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,49.22286054263812,NA,NA,NA,regen,NA,-,NA,NA,303.25371837971437,305,15,49.2,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046811.5109553544,455106.7089120347,s793,NA,ph_2,235,Cw,-0.2999999999999998,NA,LS,10.805738503335702,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,41.90107397191629,NA,NA,NA,regen,NA,-,NA,NA,304.5897746983165,305,15,41.900000000000006,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046817.7772134852,455100.4900689721,s794,NA,ph_2,235,Cw,-1.7999999999999998,NA,LS,9.855110740144507,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,33.24875937535114,NA,NA,NA,regen,NA,-,NA,NA,301.89664067825663,305,15,33.2,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046816.221164612,455104.02117530064,s795,NA,ph_2,235,Cw,0.20000000000000015,NA,LS,10.696988254400605,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,36.50054794109261,NA,NA,NA,regen,NA,-,NA,NA,305.31394633479294,305,15,36.5,1046846.0054989412,455082.92180496495,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046808.1278744122,455109.19984827185,s796,NA,ph_2,235,Cw,-0.19999999999999973,NA,LS,6.061852768089615,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,46.10043383743802,NA,NA,NA,regen,NA,-,NA,NA,304.7514298479404,305,15,46.1,1046846.0054989412,455082.92180496495,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046826.6161530524,455096.3762936584,s797,NA,ph_2,235,Cw,-0.09999999999999964,NA,LS,5.052129812306028,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,23.600211863455804,NA,NA,NA,regen,NA,-,NA,NA,304.7572227262332,305,15,23.6,1046846.0054989412,455082.92180496495,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046814.533405391,455103.00556277,s798,NA,ph_2,235,Cw,-1.6,NA,LS,7.229694921990245,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,37.33430058270812,NA,NA,NA,regen,NA,-,NA,NA,302.5437779523754,305,15,37.3,1046846.0054989412,455082.92180496495,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046821.2100895708,455102.6032092378,s799,NA,ph_2,235,Cw,1.9000000000000004,NA,LS,6.472145895108468,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,31.657068720903393,NA,NA,NA,regen,NA,-,NA,NA,308.4408569222297,305,15,31.6,1046846.0054989412,455082.92180496495,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046811.7651134952,455108.11795555416,s800,NA,ph_2,235,Cw,1,NA,LS,6.158174283097915,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,42.51176307799995,NA,NA,NA,regen,NA,-,NA,NA,306.3478872801986,305,15,42.5,1046846.0054989412,455082.92180496495,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046820.5872280074,455100.8419473399,s801,NA,ph_2,235,Cw,0.10000000000000007,NA,DS,6.265837748080063,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,31.10016077128863,NA,NA,NA,regen,NA,-,NA,NA,305.18423016737506,305,15,31.1,1046846.0054989412,455082.92180496495,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046820.3170948388,455102.3739486686,s802,NA,ph_2,235,Cw,1.2000000000000002,NA,DS,4.942150893588032,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,32.22235249015814,NA,NA,NA,regen,NA,-,NA,NA,307.13425876250227,305,15,32.2,1046846.0054989412,455082.92180496495,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046818.2359046292,455099.9247350578,s803,NA,ph_2,235,Cw,-2,NA,DS,5.574767021390462,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,32.56148031032987,NA,NA,NA,regen,NA,-,NA,NA,301.47854662307776,305,15,32.5,1046846.0054989412,455082.92180496495,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046805.22873293,455090.7091328181,s830,NA,ph_2,250,Cw,-2.4,NA,LS,18.904413421011235,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,46.062566146492536,NA,NA,NA,regen,NA,-,NA,NA,302.0133630095248,305,15,46,1046844.2863104146,455066.29058165225,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046816.3860257872,455086.0707261843,s831,NA,ph_2,250,Cw,0.20000000000000015,NA,LS,11.785318409120958,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,34.20058479032193,NA,NA,NA,regen,NA,-,NA,NA,305.3350592186091,305,15,34.2,1046844.2863104146,455066.29058165225,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046824.0778124814,455080.3186467821,s832,NA,ph_2,250,Cw,-0.09999999999999964,NA,LS,16.612846588952134,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,24.600203251192863,NA,NA,NA,regen,NA,-,NA,NA,304.7670916100795,305,15,24.6,1046844.2863104146,455066.29058165225,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046827.3217905812,455079.0238085339,s833,NA,ph_2,250,Cw,0.7000000000000002,NA,LS,15.148109241095208,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,21.211553455605273,NA,NA,NA,regen,NA,-,NA,NA,306.89115470168537,305,15,21.2,1046844.2863104146,455066.29058165225,Y,sim regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046811.299210596,455090.48709473887,s834,NA,ph_2,250,Cw,0.9000000000000004,NA,LS,10.045969513481705,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,40.909901002080176,NA,NA,NA,regen,NA,-,NA,NA,306.26058388589536,305,15,40.900000000000006,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046833.2035402666,455076.61444749054,s835,NA,ph_2,250,Cw,2.1000000000000005,NA,LS,7.358349709592149,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,15.146286673637205,NA,NA,NA,regen,NA,-,NA,NA,312.96961039432136,305,15,15,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046817.8768145056,455084.53855485027,s836,NA,ph_2,250,Cw,-0.19999999999999973,NA,LS,9.584178749065163,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,32.10062304691297,NA,NA,NA,regen,NA,-,NA,NA,304.6430215692677,305,15,32.1,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046808.4649785236,455092.7158003186,s837,NA,ph_2,250,Cw,1.1,NA,LS,8.57901186128832,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,44.51359342942333,NA,NA,NA,regen,NA,-,NA,NA,306.4160118042848,305,15,44.5,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046811.7333441788,455090.06103367265,s838,NA,ph_2,250,Cw,0.8000000000000003,NA,LS,7.647316066240011,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,40.30793966453756,NA,NA,NA,regen,NA,-,NA,NA,306.1372358346395,305,15,40.3,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046816.5991413228,455086.8981207507,s839,NA,ph_2,250,Cw,1,NA,LS,10.083000295336246,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,34.514489710844636,NA,NA,NA,regen,NA,-,NA,NA,306.6602823689828,305,15,34.5,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046828.6652339348,455078.3272742882,s840,NA,ph_2,250,Cw,0.9000000000000004,NA,LS,8.604503448578765,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,19.720547659738052,NA,NA,NA,regen,NA,-,NA,NA,307.6157548754219,305,15,19.7,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046827.7229540758,455077.1559038654,s841,NA,ph_2,250,Cw,-0.5999999999999999,NA,LS,8.802515141690217,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,19.809088823063018,NA,NA,NA,regen,NA,-,NA,NA,303.2642954110716,305,15,19.8,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046822.5054485692,455084.3494868592,s842,NA,ph_2,250,Cw,2.3000000000000007,NA,LS,6.870802784550036,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,28.293638861058508,NA,NA,NA,regen,NA,-,NA,NA,309.6627393362546,305,15,28.200000000000003,1046844.2863104146,455066.29058165225,Y,sim regen,I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046808.0554025016,455093.0025885368,s843,NA,ph_2,250,Cw,1.1,NA,LS,4.993645516442622,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,45.01344243667663,NA,NA,NA,regen,NA,-,NA,NA,306.40028463920567,305,15,45,1046844.2863104146,455066.29058165225,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046807.5060436152,455089.6028525449,s844,NA,ph_2,250,Cw,-2,NA,LS,7.114762184515516,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,43.54595273960601,NA,NA,NA,regen,NA,-,NA,NA,302.3675651310135,305,15,43.5,1046844.2863104146,455066.29058165225,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046804.9917398548,455094.9036332987,s845,NA,ph_2,250,Cw,0.9000000000000004,NA,LS,6.443124152594898,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,48.608332619006795,NA,NA,NA,regen,NA,-,NA,NA,306.0609116902642,305,15,48.6,1046844.2863104146,455066.29058165225,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046824.6671939404,455076.97609842854,s846,NA,ph_2,250,Cw,-2.5,NA,LS,5.880182583461382,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,22.340322289528412,NA,NA,NA,regen,NA,-,NA,NA,298.57484176247436,305,15,22.2,1046844.2863104146,455066.29058165225,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046829.7711741972,455078.163273874,s847,NA,ph_2,250,Cw,1.4000000000000004,NA,LS,4.983410282906526,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,18.75233318816621,NA,NA,NA,regen,NA,-,NA,NA,309.28153623507063,305,15,18.7,1046844.2863104146,455066.29058165225,Y,sim regen,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046829.0583249128,455077.3195642689,s848,NA,ph_2,250,Cw,0.30000000000000027,NA,DS,7.010699097195096,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,18.802393464662952,NA,NA,NA,regen,NA,-,NA,NA,305.914216760449,305,15,18.8,1046844.2863104146,455066.29058165225,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046812.5028710854,455086.1040362832,s849,NA,ph_2,250,Cw,-2,NA,DS,5.609222266468852,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,37.45343775943672,NA,NA,NA,regen,NA,-,NA,NA,301.93897020058233,305,15,37.400000000000006,1046844.2863104146,455066.29058165225,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046827.649621404,455080.0150335091,s850,NA,ph_2,250,Cw,1.7000000000000002,NA,DS,5.877994490034977,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,21.56710458081937,NA,NA,NA,regen,NA,-,NA,NA,309.52095789958145,305,15,21.5,1046844.2863104146,455066.29058165225,Y,sim regen,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050213.26412559,447253.81532255,r810,NA,ph_3,320,Cw,-1.5,2.6,LS,18.4,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,1,2,1,NA,2.89333643190417,NA,NA,NA,regen,NA,-,NA,15.976009,43.7728263433205,75,15,2.47414545008654,1050211.26251317,447251.726077847,N,meas regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050218.86839962,447254.59228992503,r811,NA,ph_3,320,Cw,-0.8,8.5,LS,9.6,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,1,NA,8.12801823699907,NA,NA,NA,regen,NA,-,NA,15.976009,69.351519197938,75,15,8.08855243297522,1050211.26251317,447251.726077847,N,meas regen,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050218.27045523,447256.088513096,r812,NA,ph_3,320,Hw,-2.4,8.3,LS,4.1,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,8.25482242359503,NA,NA,NA,regen,0,0,NA,15.976009,58.0977873666463,75,15,7.89823355219934,1050211.26251317,447251.726077847,N,meas regen,I,10.373492537313432,9.116,6.476433852400889,3.897058684912545,0.3756746988436953,3.0105952437822237,2.596400732272736,1.3845080389888798,7.860941891389769,9.75510318181108,4.5059922670798445,4.255790519095653,0.9933203972702512,0,29.327797575347642,17.676957277517623,21.739319151343988,19.561904381187762,0.12974351112325072,0,0,0,29.457541086470894,17.676957277517623,21.739319151343988,19.561904381187762
