X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm,sim_tree,tree_type_2
1248461.4486053942,480735.91789943614,s205,NA,mk_1,100,Cw,-0.5,NA,LS,2.385304105912039,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,21.305867736377227,NA,NA,NA,regen,NA,-,NA,NA,178.65527561129767,180,21.3,21.3,1248460.9486053942,480757.21789943613,Y,sim regen
1248462.4486053942,480714.91789943614,s206,NA,mk_1,100,Cw,-1.5,NA,LS,7.731099777260736,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,42.3265873890159,NA,NA,NA,regen,NA,-,NA,NA,177.9690857631469,180,21.3,42.3,1248460.9486053942,480757.21789943613,Y,sim regen
1248467.9830683658,480723.3240633593,s248,NA,mk_1,101,Cw,0.5,NA,LS,5.54195049790242,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,37.30335105590381,NA,NA,NA,regen,NA,-,NA,NA,180.76799394194612,180,21.3,37.3,1248468.4830683658,480760.6240633593,Y,sim regen
1248468.9830683658,480717.3240633593,s249,NA,mk_1,101,Cw,-0.5,NA,LS,5.574451014441945,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,43.30288673980061,NA,NA,NA,regen,NA,-,NA,NA,179.33841532230585,180,21.3,43.3,1248468.4830683658,480760.6240633593,Y,sim regen
1248488.7543469835,480712.75070992793,s291,NA,mk_1,102,Cw,-1.5,NA,LS,13.0135237246356,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,44.325387759161224,NA,NA,NA,regen,NA,-,NA,NA,178.060703228816,180,21.3,44.3,1248487.2543469835,480757.0507099279,Y,sim regen
1248489.7543469835,480717.75070992793,s292,NA,mk_1,102,Cw,-2.5,NA,LS,8.10512579734905,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,39.37943625802685,NA,NA,NA,regen,NA,-,NA,NA,176.360134769273,180,21.3,39.3,1248487.2543469835,480757.0507099279,Y,sim regen
1249886.403968446,479318.8376554563,s397,NA,mk_3,115,Cw,-2.5,NA,LS,16.180954063408763,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,47.96519571522668,NA,NA,NA,regen,NA,-,NA,NA,302.01232570021904,305,21.9,47.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249896.3162181978,479315.5593472256,s398,NA,mk_3,115,Cw,0.5,NA,LS,20.251444428689467,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,37.90329800954001,NA,NA,NA,regen,NA,-,NA,NA,305.75583714835386,305,21.9,37.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249903.4430109886,479311.7898877791,s399,NA,mk_3,115,Cw,1.5,NA,LS,11.8,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,29.937601774357276,NA,NA,NA,regen,NA,-,NA,NA,307.87196248699274,305,21.9,29.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249909.7506517349,479308.59400476894,s400,NA,mk_3,115,Cw,2.5,NA,LS,8.056335935539016,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,23.036058690670156,NA,NA,NA,regen,NA,-,NA,NA,311.23032461400567,305,21.9,22.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249888.370273363,479319.90238310845,s401,NA,mk_3,115,Dr,-0.5,NA,LS,5.6,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,46.90266516947624,NA,NA,NA,regen,NA,-,NA,NA,304.38919393409793,305,21.9,46.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249887.879122147,479322.68784006976,s402,NA,mk_3,115,Ep,1.5,NA,LS,20.6,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,NA,NA,48.92300072563007,NA,NA,NA,regen,NA,-,NA,NA,306.7569883099082,305,21.9,48.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249898.2000978945,479313.01946587226,s417,NA,mk_3,115,Mv,-0.5,NA,LL,5.523171562200845,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,34.903581478123414,NA,NA,NA,regen,NA,-,NA,NA,304.1791997141051,305,21.9,34.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249892.138032756,479314.8226204018,s418,NA,mk_3,115,Mv,-2.5,NA,LS,5.617806749579041,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,40.97633463354183,NA,NA,NA,regen,NA,-,NA,NA,301.50216489322753,305,21.9,40.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249895.414640933,479312.5283146564,s419,NA,mk_3,115,Mv,-2.5,NA,LS,5.702447839596674,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,36.9845913861435,NA,NA,NA,regen,NA,-,NA,NA,301.1240952118189,305,21.9,36.9,1249927.0752924583,479293.41122426576,Y,sim regen
1249919.3850597597,479318.2908580323,s420,NA,mk_3,120,Cw,1.5,NA,LS,16.9468274459535,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,17.066048165876012,NA,NA,NA,regen,NA,-,NA,NA,310.0424510691709,305,15,17,1249932.4502798582,479307.3113305479,Y,sim regen
1249919.6306353677,479316.8981295517,s421,NA,mk_3,120,Cw,0.5,NA,LS,16.01994265574685,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,16.00781059358212,NA,NA,NA,regen,NA,-,NA,NA,306.7899106082461,305,15,16,1249932.4502798582,479307.3113305479,Y,sim regen
1249908.4080823557,479323.53547117993,s422,NA,mk_3,120,Cw,-0.5,NA,LS,11.8,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,29.004310024546353,NA,NA,NA,regen,NA,-,NA,NA,304.0122396003602,305,15,29,1249932.4502798582,479307.3113305479,Y,sim regen
1249894.7280732107,479331.89354211726,s423,NA,mk_3,120,Cw,-1.5,NA,LS,7.4933388912363394,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,45.0249930594109,NA,NA,NA,regen,NA,-,NA,NA,303.0908475670036,305,15,45,1249932.4502798582,479307.3113305479,Y,sim regen
1249900.2165619128,479329.2712355435,s424,NA,mk_3,120,Cw,-0.5,NA,LS,6.522163631210695,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,39.003204996512785,NA,NA,NA,regen,NA,-,NA,NA,304.26547896574516,305,15,39,1249932.4502798582,479307.3113305479,Y,sim regen
1249897.022378956,479335.17015029443,s425,NA,mk_3,120,Dr,2.5,NA,LS,19.3,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,NA,NA,45.069390943299865,NA,NA,NA,regen,NA,-,NA,NA,308.1798301198642,305,15,45,1249932.4502798582,479307.3113305479,Y,sim regen
1249902.4284424377,479328.943234715,s426,NA,mk_3,120,Dr,0.5,NA,LS,5.6,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,37.003378224156776,NA,NA,NA,regen,NA,-,NA,NA,305.77422016492807,305,15,37,1249932.4502798582,479307.3113305479,Y,sim regen
1249899.7254106968,479332.05669250473,s427,NA,mk_3,120,Ep,1.5,NA,LS,20.6,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,NA,NA,41.027429848821875,NA,NA,NA,regen,NA,-,NA,NA,307.0952525646238,305,15,41,1249932.4502798582,479307.3113305479,Y,sim regen
1249890.877888597,479333.3686958184,s445,NA,mk_3,120,Mv,-2.5,NA,LL,6.315362192758004,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,49.063734060913056,NA,NA,NA,regen,NA,-,NA,NA,302.07927847899964,305,15,49,1249932.4502798582,479307.3113305479,Y,sim regen
1249892.3530422982,479337.2188804319,s446,NA,mk_3,120,Mv,1.5,NA,LS,6.175069104326401,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,50.02249493977684,NA,NA,NA,regen,NA,-,NA,NA,306.7183580016555,305,15,50,1249932.4502798582,479307.3113305479,Y,sim regen
1249894.2369219947,479334.6789990786,s447,NA,mk_3,120,Mv,0.5,NA,LS,6.1357086645887655,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,47.00265949922408,NA,NA,NA,regen,NA,-,NA,NA,305.6095065766752,305,15,47,1249932.4502798582,479307.3113305479,Y,sim regen
1249899.06940904,479327.63293145486,s448,NA,mk_3,120,Mv,-2.5,NA,LS,5.176640827941244,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,39.080046059338265,NA,NA,NA,regen,NA,-,NA,NA,301.33221194446855,305,15,39,1249932.4502798582,479307.3113305479,Y,sim regen
1249898.587229753,479350.2481991972,s449,NA,mk_3,121,Cw,2.5,NA,LS,13.574915025138814,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,50.06246098625196,NA,NA,NA,regen,NA,-,NA,NA,307.8624052261118,305,15,50,1249938.1108908765,479319.52149726887,Y,sim regen
1249924.8000951703,479331.8937532339,s450,NA,mk_3,121,Cw,2.5,NA,LS,15.19126492648456,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,18.172781845386247,NA,NA,NA,regen,NA,-,NA,NA,312.90716270295843,305,15,18,1249938.1108908765,479319.52149726887,Y,sim regen
1249903.6652924062,479341.80940309283,s451,NA,mk_3,121,Cw,-1.5,NA,LS,11.8,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,41.027429848821875,NA,NA,NA,regen,NA,-,NA,NA,302.9047474353762,305,15,41,1249938.1108908765,479319.52149726887,Y,sim regen
1249898.9959557483,479343.8581332303,s452,NA,mk_3,121,Cw,-2.5,NA,LS,7.823907067849279,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,46.06788469204984,NA,NA,NA,regen,NA,-,NA,NA,301.88915934650925,305,15,46,1249938.1108908765,479319.52149726887,Y,sim regen
1249898.5048045325,479346.64359019155,s453,NA,mk_3,121,Cw,-0.5,NA,LS,8.323135183477826,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,48.00260409602796,NA,NA,NA,regen,NA,-,NA,NA,304.4031905487708,305,15,48,1249938.1108908765,479319.52149726887,Y,sim regen
1249905.5491721027,479339.2695217395,s454,NA,mk_3,121,Dr,-2.5,NA,LS,19.3,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,NA,NA,38.08214804865923,NA,NA,NA,regen,NA,-,NA,NA,301.23596513509426,305,15,38,1249938.1108908765,479319.52149726887,Y,sim regen
1249910.7920851968,479338.0399436463,s455,NA,mk_3,121,Dr,-0.5,NA,LS,5.6,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,33.0037876614185,NA,NA,NA,regen,NA,-,NA,NA,304.13194855025444,305,15,33,1249938.1108908765,479319.52149726887,Y,sim regen
1249897.9312280961,479345.8244381473,s456,NA,mk_3,121,Ep,-1.5,NA,LS,20.6,NA,-,-,NA,NA,NA,-,-,-,D,NA,NA,NA,NA,NA,NA,48.023431780746364,NA,NA,NA,regen,NA,-,NA,NA,303.2100893917539,305,15,48,1249938.1108908765,479319.52149726887,Y,sim regen
1249926.6839748668,479329.35387188056,s474,NA,mk_3,121,Mv,1.5,NA,LL,3.7809431604141013,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,15.074813431681335,NA,NA,NA,regen,NA,-,NA,NA,310.71059313749964,305,15,15,1249938.1108908765,479319.52149726887,Y,sim regen
1249903.6652924062,479341.80940309283,s475,NA,mk_3,121,Mv,-1.5,NA,LS,5.274174668918901,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,41.027429848821875,NA,NA,NA,regen,NA,-,NA,NA,302.9047474353762,305,15,41,1249938.1108908765,479319.52149726887,Y,sim regen
1249905.5491721027,479339.2695217395,s476,NA,mk_3,121,Mv,-2.5,NA,LS,4.354006316450522,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,38.08214804865923,NA,NA,NA,regen,NA,-,NA,NA,301.23596513509426,305,15,38,1249938.1108908765,479319.52149726887,Y,sim regen
1249924.9632455576,479326.8964157477,s477,NA,mk_3,121,Mv,-1.5,NA,LS,6.842876870158031,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,15.074813431681335,NA,NA,NA,regen,NA,-,NA,NA,299.28940686250036,305,15,15,1249938.1108908765,479319.52149726887,Y,sim regen
1043641.7519009111,574101.16770176,s478,NA,cr_1,164,Dr,1.5,NA,LS,10.871008325052722,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,42.82627698037736,NA,NA,NA,regen,NA,-,NA,NA,312.00720812484127,310,32.8,42.8,1043673.574421662,574072.5073254007,Y,sim regen
1043645.8286367935,574095.1360996059,s479,NA,cr_1,164,Dr,-0.5,NA,LS,17.912098828496624,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,35.80349144985723,NA,NA,NA,regen,NA,-,NA,NA,309.19983164066684,310,32.8,35.8,1043673.574421662,574072.5073254007,Y,sim regen
1043646.9909551794,574098.077020545,s480,NA,cr_1,164,Fd,2.5,NA,LS,22.976587690330117,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,36.884820726146955,NA,NA,NA,regen,NA,-,NA,NA,313.88640490526177,310,32.8,36.8,1043673.574421662,574072.5073254007,Y,sim regen
1043640.8625996346,574103.2193214225,s481,NA,cr_1,164,Fd,2.5,NA,LS,13.533333333333333,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,44.869700244151396,NA,NA,NA,regen,NA,-,NA,NA,313.19399646387353,310,32.8,44.8,1043673.574421662,574072.5073254007,Y,sim regen
1043646.5946812367,574094.4933119962,s482,NA,cr_1,164,Fd,-0.5,NA,DS,-2.4538290389417377,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,34.803591768666635,NA,NA,NA,regen,NA,-,NA,NA,309.176841416671,310,32.8,34.8,1043673.574421662,574072.5073254007,Y,sim regen
1043633.0288442834,574090.0595874256,s495,NA,cr_1,165,Dr,0.5,NA,LS,17.442605608027716,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,38.803221515745314,NA,NA,NA,regen,NA,-,NA,NA,310.7383068071201,310,32.8,38.8,1043662.4299748716,574064.7364059482,Y,sim regen
1043632.3860566737,574089.2935429824,s496,NA,cr_1,165,Dr,-0.5,NA,LS,14.27226551284366,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,38.803221515745314,NA,NA,NA,regen,NA,-,NA,NA,309.2616931928799,310,32.8,38.8,1043662.4299748716,574064.7364059482,Y,sim regen
1043624.0828246329,574094.9553746362,s497,NA,cr_1,165,Fd,-1.5,NA,LS,24.90939812122014,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,48.82304783603743,NA,NA,NA,regen,NA,-,NA,NA,308.2394135678196,310,32.8,48.8,1043662.4299748716,574064.7364059482,Y,sim regen
1043626.1344442953,574095.8446759128,s498,NA,cr_1,165,Fd,0.5,NA,LS,13.533333333333333,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,47.80261499123243,NA,NA,NA,regen,NA,-,NA,NA,310.5993063801498,310,32.8,47.8,1043662.4299748716,574064.7364059482,Y,sim regen
1043638.1446417184,574088.3777382633,s499,NA,cr_1,165,Fd,2.5,NA,DS,0.6301923423028679,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,33.89232951568835,NA,NA,NA,regen,NA,-,NA,NA,314.2301507080294,310,32.8,33.8,1043662.4299748716,574064.7364059482,Y,sim regen
1043615.7480404046,574078.6852878899,s512,NA,cr_1,166,Dr,-1.5,NA,LS,22.49058964406651,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,41.82690521661864,NA,NA,NA,regen,NA,-,NA,NA,307.94481324010724,310,32.8,41.8,1043648.7328795416,574052.9658324696,Y,sim regen
1043623.6815019452,574077.2499523945,s513,NA,cr_1,166,Dr,2.5,NA,LS,14.310076780423792,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,34.88968328890361,NA,NA,NA,regen,NA,-,NA,NA,314.10901713787865,310,32.8,34.8,1043648.7328795416,574052.9658324696,Y,sim regen
1043618.3191908434,574081.7494656623,s514,NA,cr_1,166,Fd,2.5,NA,LS,25.58417677863649,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,41.87469402873291,NA,NA,NA,regen,NA,-,NA,NA,313.42270387304535,310,32.8,41.8,1043648.7328795416,574052.9658324696,Y,sim regen
1043618.9354750105,574074.7053053983,s515,NA,cr_1,166,Fd,-2.5,NA,LS,13.533333333333333,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,36.884820726146955,NA,NA,NA,regen,NA,-,NA,NA,306.11359509473823,310,32.8,36.8,1043648.7328795416,574052.9658324696,Y,sim regen
1043614.9819959615,574079.3280754995,s516,NA,cr_1,166,Fd,-1.5,NA,DS,-12.153724817340361,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,42.82627698037736,NA,NA,NA,regen,NA,-,NA,NA,307.99279187515873,310,32.8,42.8,1043648.7328795416,574052.9658324696,Y,sim regen
1041576.3329892874,579428.1760898229,s529,NA,cr_2,219,Fd,2.5,NA,LS,23.10425971309416,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,38.68087382673768,NA,NA,NA,regen,NA,-,NA,NA,13.705690857870033,10,24.6,38.6,1041567.168150247,579390.5966310007,Y,sim regen
1041592.1761177395,579424.2296908644,s536,NA,cr_2,221,Fd,1.5,NA,LS,38.26355041269919,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,39.62839890785395,NA,NA,NA,regen,NA,-,NA,NA,12.16925758972851,10,24.6,39.6,1041583.8224382744,579385.4917761117,Y,sim regen
1041600.4808348147,579408.5841338687,s543,NA,cr_2,222,Fd,-2.5,NA,LS,35.825436811294,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,28.709057804114714,NA,NA,NA,regen,NA,-,NA,NA,5.0043257584918255,10,24.6,28.6,1041597.976516316,579379.9845116884,Y,sim regen
1048566.8461198447,451608.8473667587,s550,NA,ph_1,258,Cw,1.5,NA,LS,25.8,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,15.074813431681335,NA,NA,NA,regen,NA,-,NA,NA,265.71059313749964,260,15,15,1048581.8787084064,451609.97487779416,Y,sim regen
1048542.5732223747,451602.536546811,s551,NA,ph_1,258,Cw,-0.5,NA,LS,20.966258257941902,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,40.00312487793922,NA,NA,NA,regen,NA,-,NA,NA,259.2838400545296,260,15,40,1048581.8787084064,451609.97487779416,Y,sim regen
1048562.6166737903,451604.03989485826,s552,NA,ph_1,258,Cw,-2.5,NA,LS,13.606544377735359,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,20.155644370746373,NA,NA,NA,regen,NA,-,NA,NA,252.8749836510982,260,15,20,1048581.8787084064,451609.97487779416,Y,sim regen
1048540.0826623357,451605.14367371466,s553,NA,ph_1,258,Cw,2.5,NA,LS,15.944380607221412,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,42.07433897282285,NA,NA,NA,regen,NA,-,NA,NA,263.4064437549947,260,15,42,1048581.8787084064,451609.97487779416,Y,sim regen
1048556.1868827392,451605.95242905134,s554,NA,ph_1,258,Cw,0.5,NA,LS,15.339301914695955,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,26.004807247891687,NA,NA,NA,regen,NA,-,NA,NA,261.10170611520635,260,15,26,1048581.8787084064,451609.97487779416,Y,sim regen
1048560.4734101066,451604.67740625597,s555,NA,ph_1,258,Cw,-1.5,NA,LS,15.275373922497616,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,22.051077071199945,NA,NA,NA,regen,NA,-,NA,NA,256.0995062576181,260,15,22,1048581.8787084064,451609.97487779416,Y,sim regen
1048549.9307398658,451606.88015549135,s556,NA,ph_1,258,Cw,2.5,NA,LS,5.3,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,32.09750769140807,NA,NA,NA,regen,NA,-,NA,NA,264.4671590613893,260,15,32,1048581.8787084064,451609.97487779416,Y,sim regen
1048565.3974488716,451605.5456471443,s557,NA,ph_1,258,Cw,-1.5,NA,DS,7.4,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,17.066048165876012,NA,NA,NA,regen,NA,-,NA,NA,254.9575489308291,260,15,17,1048581.8787084064,451609.97487779416,Y,sim regen
1048557.3723031809,451620.1772060264,s609,NA,ph_1,259,Cw,-0.5,NA,LS,25.8,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,17.00735135169495,NA,NA,NA,regen,NA,-,NA,NA,258.3153156821037,260,15,17,1048574.0272108932,451623.6216289232,Y,sim regen
1048535.1855880816,451619.3113693767,s610,NA,ph_1,259,Cw,2.5,NA,LS,12.50563526063888,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,39.080046059338265,NA,NA,NA,regen,NA,-,NA,NA,263.66778805553145,260,15,39,1048574.0272108932,451623.6216289232,Y,sim regen
1048556.7347917832,451618.0339423427,s611,NA,ph_1,259,Cw,-2.5,NA,LS,14.672046255263883,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,18.172781845386247,NA,NA,NA,regen,NA,-,NA,NA,252.09283729704154,260,15,18,1048574.0272108932,451623.6216289232,Y,sim regen
1048551.9273198828,451622.26338839706,s612,NA,ph_1,259,Cw,2.5,NA,LS,18.028609556248405,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,22.14158982548453,NA,NA,NA,regen,NA,-,NA,NA,266.4830736928972,260,15,22,1048574.0272108932,451623.6216289232,Y,sim regen
1048542.7738350633,451616.58767560835,s613,NA,ph_1,259,Cw,-1.5,NA,LS,11.45132027742974,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,32.035136959282696,NA,NA,NA,regen,NA,-,NA,NA,257.316224840531,260,15,32,1048574.0272108932,451623.6216289232,Y,sim regen
1048529.1601746988,451613.171793368,s614,NA,ph_1,259,Cw,-2.5,NA,LS,15.903029815460702,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,46.06788469204984,NA,NA,NA,regen,NA,-,NA,NA,256.88915934650925,260,15,46,1048574.0272108932,451623.6216289232,Y,sim regen
1048528.8128783435,451615.141408874,s615,NA,ph_1,259,Cw,-0.5,NA,LS,5.3,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,46.00271731104588,NA,NA,NA,regen,NA,-,NA,NA,259.37724431279366,260,15,46,1048574.0272108932,451623.6216289232,Y,sim regen
1048545.2073137894,451620.0630434004,s616,NA,ph_1,259,Cw,1.5,NA,DS,7.4,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,29.038767191463208,NA,NA,NA,regen,NA,-,NA,NA,262.9609361341638,260,15,29,1048574.0272108932,451623.6216289232,Y,sim regen
1048553.2458581162,451638.38682899775,s668,NA,ph_1,266,Cw,-2.5,NA,LS,25.8,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,24.12985702402731,NA,NA,NA,regen,NA,-,NA,NA,254.0531369460265,260,15,24,1048576.4471237443,451645.0164046443,Y,sim regen
1048538.7639568633,451639.8949855225,s669,NA,ph_1,266,Cw,1.5,NA,LS,17.9410603668473,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,38.029593739612835,NA,NA,NA,regen,NA,-,NA,NA,262.26050191114126,260,15,38,1048576.4471237443,451645.0164046443,Y,sim regen
1048536.504126315,451635.4348099774,s670,NA,ph_1,266,Cw,-2.5,NA,LS,14.657821016285133,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,41.07614879708174,NA,NA,NA,regen,NA,-,NA,NA,256.51067509420363,260,15,41,1048576.4471237443,451645.0164046443,Y,sim regen
1048551.2762426102,451638.0395326424,s671,NA,ph_1,266,Cw,-2.5,NA,LS,13.830336601966113,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,26.119915773217954,NA,NA,NA,regen,NA,-,NA,NA,254.50767544287257,260,15,26,1048576.4471237443,451645.0164046443,Y,sim regen
1048544.382588339,451636.82399539876,s672,NA,ph_1,266,Cw,-2.5,NA,LS,16.539854369598622,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,33.094561486745825,NA,NA,NA,regen,NA,-,NA,NA,255.66768601681147,260,15,33,1048576.4471237443,451645.0164046443,Y,sim regen
1048558.1698968812,451639.2550698861,s673,NA,ph_1,266,Cw,-2.5,NA,LS,12.305908008175718,NA,-,-,NA,NA,NA,-,-,-,I,NA,NA,NA,NA,NA,NA,19.1637678967368,NA,NA,NA,regen,NA,-,NA,NA,252.50414236027015,260,15,19,1048576.4471237443,451645.0164046443,Y,sim regen
1048535.519318562,451635.2611617998,s674,NA,ph_1,266,Cw,-2.5,NA,LS,5.3,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,NA,NA,42.07433897282285,NA,NA,NA,regen,NA,-,NA,NA,256.5935562450053,260,15,42,1048576.4471237443,451645.0164046443,Y,sim regen
1048546.352203845,451637.1712917541,s675,NA,ph_1,266,Cw,-2.5,NA,DS,7.4,NA,-,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,NA,NA,31.100643080167973,NA,NA,NA,regen,NA,-,NA,NA,255.38935068133938,260,15,31,1048576.4471237443,451645.0164046443,Y,sim regen
1046837.7100739572,455105.06766276556,s736,NA,ph_2,168,Cw,2.5,NA,LS,19.673950556379374,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,18.172781845386247,NA,NA,NA,regen,NA,-,NA,NA,312.90716270295843,305,15,18,1046851.0208696636,455092.69540680054,Y,sim regen
1046810.5956312752,455120.3910761596,s737,NA,ph_2,168,Cw,-0.5,NA,LS,20.14992331425457,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,NA,NA,NA,NA,49.002550954006466,NA,NA,NA,regen,NA,-,NA,NA,304.41536947929484,305,15,49,1046851.0208696636,455092.69540680054,Y,sim regen
