X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm
1247641.85745896,483338.970819053,m270,w58,mk_2,8,Hw,,,LS,47.5,,Y,Y,2,1,1,Y,"1",N,C,,,"1","2","1",,10.8,158.7,Y,,mature,4,"4",15.7310059366468,174.4,,,,1247640.80356364,483349.719274973
1247636.6034834,483342.560411519,m271,w24,mk_2,8,Hw,,,LS,31.6,,Y,N,0,1,1,N,"-",Y,C,,,"1",,"2",,8.3,194.7,Y,,mature,2,"2",15.7310059366468,210.4,,,,1247640.80356364,483349.719274973
1247638.09257844,483342.941328437,m272,w54,mk_2,8,Hw,,,LS,24.8,,Y,Y,2,2,2,Y,"7",N,S,,,"5",,"1",,7.3,186.1,Y,,mature,6,"6",15.7310059366468,201.8,,,,1247640.80356364,483349.719274973
1247651.75249803,483348.696017488,m273,y41,mk_2,9,Hw,,,LS,28.7,,Y,Y,2,2,2,Y,"4",N,I,IB,AX,,,"1",,5.8,219.2,Y,,mature,6,"6",15.7310059366468,234.9,,,,1247656.49776639,483352.03104795
1247653.6903082,483348.514205824,m274,y127,mk_2,9,Hw,,,LS,9.1,,Y,Y,2,1,0,N,"-",N,S,,,,,"1",,4.5,202.9,Y,,mature,3,"3",15.7310059366468,218.6,,,,1247656.49776639,483352.03104795
1247652.07356127,483346.606436529,m275,y15,mk_2,9,Fd,,,LS,60.4,,"-","-",,,,"-","-","-",C,,,,,"1",,7,203.5,Y,,mature,,"-",15.7310059366468,219.2,,,,1247656.49776639,483352.03104795
1247652.47157748,483346.061977428,m276,y20,mk_2,9,Cw,,,LS,48.8,,"-","-",,,,"-","-","-",I,,,"1","3","1",,7.2,198.3,Y,,mature,,"-",15.7310059366468,214,,,,1247656.49776639,483352.03104795
1247655.85218801,483345.563186745,m277,y37,mk_2,9,Hw,,,LS,9.7,,Y,Y,0,1,0,N,"-",N,S,,,,,"1",,6.5,170,Y,,mature,1,"1",15.7310059366468,185.7,,,,1247656.49776639,483352.03104795
1247657.69626488,483350.306634611,m278,y35,mk_2,9,Hw,,,LS,14.5,,Y,Y,2,2,1,Y,"4",Y,S,,,"3",,"1",,2.1,129.5,N,,mature,5,"5",15.7310059366468,145.2,,,,1247656.49776639,483352.03104795
1247661.89047,483349.895925544,m279,y64,mk_2,9,Hw,,,LS,13.8,,Y,Y,2,2,1,N,"-",N,S,,,,,"1",,5.8,95.9,N,,mature,5,"5",15.7310059366468,111.6,,,,1247656.49776639,483352.03104795
1247661.21363948,483345.818114589,m280,y71,mk_2,9,Hw,,,SN,37.8,,Y,"-",,,,"-","-","-","-",IB,AX,,,"-","DANGER, new snag, top 2/3 tree present",7.8,127.1,Y,,mature,,DI,15.7310059366468,142.8,,,,1247656.49776639,483352.03104795
1247660.91133992,483346.216379548,m281,y68,mk_2,9,Hw,,,LS,10.2,,Y,Y,1,1,0,N,"-",Y,S,,,,,"1",,7.3,127.1,Y,,mature,2,"2",15.7310059366468,142.8,,,,1247656.49776639,483352.03104795
1247657.37195605,483353.940443779,m282,y122,mk_2,9,Hw,,,SN,9.5,,Y,"-",,,,"-","-","-","-",,,,,"-","Recent dead, broke @ approx 2m",2.1,8.9,N,,mature,,DI,15.7310059366468,24.6,,,,1247656.49776639,483352.03104795
1247657.72054761,483355.839565521,m283,y62,mk_2,9,Cw,,,LS,28.5,,"-","-",,,,"-","-","-",I,,,,,"1",,4,2.1,N,,mature,,"-",15.7310059366468,17.8,,,,1247656.49776639,483352.03104795
1247653.97245823,483355.994987745,m284,y59,mk_2,9,Hw,,,LS,18.4,,Y,Y,0,1,0,N,"-",Y,I,,,"2",,"1",,4.7,311.8,N,,mature,1,"1",15.7310059366468,327.5,,,,1247656.49776639,483352.03104795
1247652.43382981,483359.610257638,m285,y31,mk_2,9,Hw,,,LS,64.4,39,Y,Y,2,2,2,Y,"7",Y,C,,,,,"2",,8.6,316.1,N,,mature,6,"6",15.7310059366468,331.8,,,,1247656.49776639,483352.03104795
1247653.71217286,483358.561780581,m286,y58,mk_2,9,Hw,,,RD,11.7,,Y,Y,2,2,1,Y,"1",Y,"-",IB,AX,,,"-",Recently dead,7.1,321.2,N,,mature,5,"5",15.7310059366468,336.9,,,,1247656.49776639,483352.03104795
1247660.24489778,483356.192658973,m287,y24,mk_2,9,Hw,,,LS,14.3,,Y,Y,0,0,1,N,"-",N,S,,,"5",,"1",,5.6,26.3,N,,mature,1,"1",15.7310059366468,42,,,,1247656.49776639,483352.03104795
1247661.72104696,483355.729336746,m288,y29,mk_2,9,Hw,,,SN,70.2,,N,"-",,,,"-","-","-","-",NW,,,,"-","Not any tree to look for HDM, probably had lots",6.4,39,N,,mature,,DU,15.7310059366468,54.7,,,,1247656.49776639,483352.03104795
1247652.49143373,483357.426005334,m289,w401,mk_2,8,Cw,,,LS,65.9,,"-","-",,,,"-","-","-",C,,,,,"1",In regen component,14,40.9,N,,mature,,"-",15.7310059366468,56.6,,,,1247640.80356364,483349.719274973
1249943.1891789,479331.59361499,m290,w2,mk_3,13,Cw,,,LS,43.5,,"-","-",,,,"-","-","-",I,,,"1",,"1",,7.1,298.4,N,,mature,,"-",15.7167850584746,314.1,,,,1249948.28787561,479326.652634134
1249946.88910365,479326.711260049,m291,w30,mk_3,13,Hw,,,LS,14.2,,Y,Y,0,0,0,N,"-",N,S,DS,,"2","7","1",,1.4,256.7,N,,mature,0,IBLC,15.7167850584746,272.4,,,,1249948.28787561,479326.652634134
1249947.28454348,479327.103549472,m292,w31,mk_3,13,Hw,,,LS,15,,N,"-",0,0,0,"-","-","-",S,DS,,"2",,"1",,1.1,278.5,N,,mature,0,"0",15.7167850584746,294.2,,,,1249948.28787561,479326.652634134
1249951.61016284,479330.117083229,m293,w49,mk_3,13,Hw,,,LS,67.3,41.6,Y,Y,2,1,0,Y,"1",N,C,,,"-",,"1",,4.8,28.1,N,,mature,3,"3",15.7167850584746,43.8,,,,1249948.28787561,479326.652634134
1249949.38498036,479327.138804038,m294,w29,mk_3,13,Hw,,,LS,15.6,,Y,Y,0,0,0,N,"-",N,S,,,"1",,"1",,1.2,50.4,N,,mature,0,IBLC,15.7167850584746,66.1,,,,1249948.28787561,479326.652634134
1249953.62869053,479328.336586612,m295,w102,mk_3,13,Hw,,,LS,17,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,5.6,56.8,Y,,mature,0,"0",15.7167850584746,72.5,,,,1249948.28787561,479326.652634134
1249955.44770713,479329.991318402,m296,w11,mk_3,13,Hw,,,LS,9.2,,Y,Y,0,0,0,N,"-",N,S,,,,,"2",,7.9,49.3,Y,,mature,0,IBLC,15.7167850584746,65,,,,1249948.28787561,479326.652634134
1249954.17109259,479332.787596073,m297,w108,mk_3,13,Fd,,,LS,12.7,,"-","-",,,,"-","-","-",S,,,,,"2",,8.5,28.1,Y,,mature,,"-",15.7167850584746,43.8,,,,1249948.28787561,479326.652634134
1249955.58502945,479326.448806172,m298,w24,mk_3,13,Hw,,,LS,51.2,,Y,Y,2,2,1,Y,"4",Y,C,,,,,"1",,7.3,75.9,Y,,mature,5,"5",15.7167850584746,91.6,,,,1249948.28787561,479326.652634134
1249955.00002917,479325.0535736,m299,w28,mk_3,13,Hw,,,SN,25.7,,N,"-",,,,"-","-","-","-",,,,,"-",,6.9,87.7,Y,,mature,,DU,15.7167850584746,103.4,,,,1249948.28787561,479326.652634134
1249954.1889104,479324.446327632,m300,w58,mk_3,13,Hw,,,LS,62.9,,Y,Y,2,2,1,Y,"1",N,C,DD,,"6",,"1",,6.3,94.8,Y,,mature,5,"5",15.7167850584746,110.5,,,,1249948.28787561,479326.652634134
1249955.12558259,479324.096120251,m301,w22,mk_3,13,Hw,,,LS,43.6,,Y,Y,2,2,1,Y,"1",Y,C,,,,,"1",,7.3,94.8,Y,,mature,5,"5",15.7167850584746,110.5,,,,1249948.28787561,479326.652634134
1249949.95216083,479324.655096973,m302,w69,mk_3,13,Hw,,,DS,9.7,,N,"-",,,,"-","-","-","-",DRA,,,,"-",,2.6,124.5,N,,mature,,DU,15.7167850584746,140.2,,,,1249948.28787561,479326.652634134
1249949.8489682,479324.573454022,m303,w70,mk_3,13,Hw,,,DS,9.5,,N,"-",,,,"-","-","-","-",DRA,,,,"-",,2.6,127.4,N,,mature,,DU,15.7167850584746,143.1,,,,1249948.28787561,479326.652634134
1249948.89576944,479323.817062748,m304,w42,mk_3,13,Hw,,,SN,9.1,,N,"-",,,,"-","-","-","-",DRA,,,,"-",,2.9,152.2,N,,mature,,DU,15.7167850584746,167.9,,,,1249948.28787561,479326.652634134
1249952.79157611,479318.976262478,m305,w7,mk_3,13,Hw,,,LS,42.2,38.8,Y,Y,2,2,1,Y,"1",N,C,IB,,,,"1",,8.9,133.9,Y,,mature,5,"5",15.7167850584746,149.6,,,,1249948.28787561,479326.652634134
1249949.29047533,479321.346525033,m306,w46,mk_3,13,Hw,,,SN,13,,Y,"-",,,,"-","-","-","-",U,,,,"-",,5.4,153.6,N,,mature,,DI,15.7167850584746,169.3,,,,1249948.28787561,479326.652634134
1249948.15594185,479321.254246089,m307,w122,mk_3,13,Cw,,,LS,38.2,,"-","-",,,,"-","-","-",I,,,,,"1",,5.4,165.7,N,,mature,,"-",15.7167850584746,181.4,,,,1249948.28787561,479326.652634134
1249948.68469112,479320.164757945,m308,w14,mk_3,13,Hw,,,DS,11,,N,"-",,,,"-","-","-","-",DRA,,,,"-",,6.5,160.8,N,,mature,,DU,15.7167850584746,176.5,,,,1249948.28787561,479326.652634134
1249947.49101767,479324.709693726,m309,w75,mk_3,13,Hw,,,LS,40.5,,Y,Y,1,0,0,Y,"1",N,C,,,,,"1",,2.1,186.6,N,,mature,1,"1",15.7167850584746,202.3,,,,1249948.28787561,479326.652634134
1249946.37140433,479323.723959037,m310,w9,mk_3,13,Hw,,,LS,14.7,,N,"-",0,0,0,"-","-","-",S,DS,,,,"1",,3.5,197.5,N,,mature,0,"0",15.7167850584746,213.2,,,,1249948.28787561,479326.652634134
1249941.98095339,479325.080141813,m311,w65,mk_3,13,Hw,,,LS,47.9,,Y,N,2,0,0,Y,"1",N,C,,,,,"1",,6.5,240.3,N,,mature,2,"2",15.7167850584746,256,,,,1249948.28787561,479326.652634134
1249944.98832858,479312.884877697,m312,y38,mk_3,12,Hw,,,LS,19,,Y,N,0,1,0,N,"-","-",S,,,,,"1",,1.5,270,N,HS,mature,1,"1",15.7167850584746,285.7,,,,1249946.4323662,479312.478977028
1249943.45043156,479314.66942579,m313,y6,mk_3,12,Hw,,,LS,53.3,,Y,Y,1,1,0,Y,"1",N,C,,,,,"1",,3.7,290.6,N,HS,mature,2,"2",15.7167850584746,306.3,,,,1249946.4323662,479312.478977028
1249943.24524625,479316.331543242,m314,y127,mk_3,12,Cw,,,LS,30.2,,"-","-",,,,"-","-","-",S,,,"2","1","1",,5,304.7,N,,mature,,"-",15.7167850584746,320.4,,,,1249946.4323662,479312.478977028
1249945.35612763,479314.511637978,m315,y9,mk_3,12,Fd,,,LS,43.5,,"-","-",,,,"-","-","-",C,,,,,"1",,2.3,316.4,N,HS,mature,,"-",15.7167850584746,332.1,,,,1249946.4323662,479312.478977028
1249946.27593103,479314.77365087,m316,y31,mk_3,12,Hw,,,LS,16.3,,Y,N,0,1,0,N,"-",N,S,,,,,"1",,2.3,340.4,N,NH,mature,1,"1",15.7167850584746,356.1,,,,1249946.4323662,479312.478977028
1249949.01130558,479316.288054568,m317,y37,mk_3,12,Hw,,,LS,18.7,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,4.6,18.4,N,NH,mature,0,"0",15.7167850584746,34.1,,,,1249946.4323662,479312.478977028
1249949.48200512,479314.392011915,m318,y108,mk_3,12,Hw,,,LS,15,,Y,N,1,0,0,N,"-",N,S,,,,,"1",,3.6,42.2,N,NH,mature,1,"1",15.7167850584746,57.9,,,,1249946.4323662,479312.478977028
1249947.72638126,479312.35437755,m319,y62,mk_3,12,Hw,,,LS,10.1,,N,"-",0,0,0,"-","-","-",S,,,"1",,"2",,1.3,79.8,N,NH,mature,0,"0",15.7167850584746,95.5,,,,1249946.4323662,479312.478977028
1249951.76087256,479314.503086714,m320,y109,mk_3,12,Hw,,,LS,10.5,,N,"-",0,0,0,"-","-","-",S,,,,,"1",,5.7,53.5,Y,NH,mature,0,"0",15.7167850584746,69.2,,,,1249946.4323662,479312.478977028
1249951.63848138,479313.912980063,m321,y45,mk_3,12,Hw,,,LS,11.5,,Y,N,1,0,0,N,"-",N,S,,,,,"2",,5.4,58.9,Y,NH,mature,1,"1",15.7167850584746,74.6,,,,1249946.4323662,479312.478977028
1249952.07680366,479313.813265504,m322,y55,mk_3,12,Hw,,,LS,60,39.3,Y,N,2,1,0,Y,"4",N,C,,,,,"2",,5.8,61,Y,,mature,3,"3",15.7167850584746,76.7,,,,1249946.4323662,479312.478977028
1249954.72508569,479312.131409102,m323,y66,mk_3,12,Cw,,,LS,12.7,,"-","-",,,,"-","-","-",S,,,,,"1",,8.3,76.7,Y,,mature,,"-",15.7167850584746,92.4,,,,1249946.4323662,479312.478977028
1249954.31012876,479311.886645086,m324,y27,mk_3,12,Hw,,,LS,16.2,,Y,Y,1,1,0,Y,"1",N,S,,,,,"2",,7.9,78.6,Y,HS,mature,2,"2",15.7167850584746,94.3,,,,1249946.4323662,479312.478977028
1249951.44162374,479309.759172095,m325,y52,mk_3,12,Hw,,,SN,17.5,,Y,"-",,,,"-","-","-","-",,,,,"-",,5.7,102.8,Y,,mature,,DI,15.7167850584746,118.5,,,,1249946.4323662,479312.478977028
1249950.3057757,479309.644069824,m326,y59,mk_3,12,Hw,,,SN,14,,N,"-",,,,"-","-","-","-",DRA,,,,"-",,4.8,110.5,Y,,mature,,DU,15.7167850584746,126.2,,,,1249946.4323662,479312.478977028
1249949.83239392,479309.68616277,m327,y70,mk_3,12,Hw,,,RD,26.9,,Y,N,2,1,0,Y,"4",N,"-",DRA,,,,"-",,4.4,113.7,Y,,mature,3,"3",15.7167850584746,129.4,,,,1249946.4323662,479312.478977028
1249949.44602714,479310.003528027,m328,y122,mk_3,12,Hw,,,DS,9.9,,Y,"-",,,,"-","-","-","-",DRA,,,,"-",,3.9,113.7,Y,,mature,,DI,15.7167850584746,129.4,,,,1249946.4323662,479312.478977028
1249948.05167425,479309.718933287,m329,y60,mk_3,12,Fd,,,LS,81.6,,"-","-",,,,"-","-","-",D,,,,,"1",,3.2,133.9,N,HS,mature,,"-",15.7167850584746,149.6,,,,1249946.4323662,479312.478977028
1249948.92213639,479307.351497688,m330,y100,mk_3,12,Hw,,,RD,13.7,,Y,N,1,1,0,N,"-",N,"-",U,,,,"-",,5.7,138.4,Y,,mature,2,"2",15.7167850584746,154.1,,,,1249946.4323662,479312.478977028
1249951.23968696,479304.285097171,m331,y102,mk_3,12,Hw,,,LS,18.8,,Y,N,1,1,0,N,"-",N,S,,,,,"2",,9.5,133.9,Y,NH,mature,2,"2",15.7167850584746,149.6,,,,1249946.4323662,479312.478977028
1249946.30148146,479307.480690403,m332,y28,mk_3,12,Hw,,,LS,16.6,,Y,Y,2,0,0,N,"-",N,S,,,"1",,"1",,5,165.8,N,B,mature,2,"2",15.7167850584746,181.5,,,,1249946.4323662,479312.478977028
1249946.65187597,479310.390481048,m333,y58,mk_3,12,Hw,,,SN,10.8,,N,"-",,,,"-","-","-","-",,,,,"-",,2.1,158.3,N,,mature,,DU,15.7167850584746,174,,,,1249946.4323662,479312.478977028
1249944.7668624,479310.228177819,m334,y23,mk_3,12,Hw,,,LS,51.6,39.2,Y,N,2,2,1,Y,"1",N,C,IB,AX,"4",,"1",,2.8,200.8,N,,mature,5,"5",15.7167850584746,216.5,,,,1249946.4323662,479312.478977028
1249943.29648584,479309.685009539,m335,y46,mk_3,12,Hw,,,RD,9.5,,Y,N,1,0,1,N,"-",N,"-",DRA,,,,"-",,4.2,212.6,N,HS,mature,2,"2",15.7167850584746,228.3,,,,1249946.4323662,479312.478977028
1249941.8796166,479310.667217918,m336,y129,mk_3,12,Hw,,,RD,10,,Y,N,1,1,1,N,"-",N,"-",DRA,,,,"-",,4.9,232.6,N,HS,mature,3,"3",15.7167850584746,248.3,,,,1249946.4323662,479312.478977028
1249939.78256184,479310.292632599,m337,y51,mk_3,12,Hw,,,LS,19.1,,Y,Y,0,0,0,N,"-",N,I,,,,,"1",,7,236.1,N,,mature,0,IBLC,15.7167850584746,251.8,,,,1249946.4323662,479312.478977028
1249941.04976026,479312.045902837,m338,y53,mk_3,12,Hw,,,LS,26,,Y,Y,0,1,0,N,"-",N,I,,,,,"1",,5.4,249.7,N,HS,mature,1,"1",15.7167850584746,265.4,,,,1249946.4323662,479312.478977028
1249939.06728459,479302.196834492,m339,w25,mk_3,11,Hw,,,LS,14.4,,Y,Y,2,1,0,Y,"8",N,S,,,,,"1",,1.9,239.8,N,NH,mature,3,"3",15.7167850584746,255.5,,,,1249940.90676511,479302.672556499
1249933.45157959,479300.379041963,m340,w118,mk_3,11,Ep,,,SN,9.5,,"-","-",,,,"-","-","-","-",,,,,"-",,7.8,237.2,N,,mature,,"-",15.7167850584746,252.9,,,,1249940.90676511,479302.672556499
1249937.0507835,479305.696032287,m341,w107,mk_3,11,Hw,,,LS,26.5,,Y,Y,2,2,1,Y,"1",Y,I,,,"7",,"1",,4.9,292.4,N,HS,mature,5,"5",15.7167850584746,308.1,,,,1249940.90676511,479302.672556499
1249937.10109957,479307.439831381,m342,w101,mk_3,11,Hw,,,LS,18.6,,Y,Y,2,1,0,Y,"1",N,S,DS,,"2",,"1",,6.1,305.7,N,,mature,3,"3",15.7167850584746,321.4,,,,1249940.90676511,479302.672556499
1249937.27885519,479309.007244309,m343,w36,mk_3,11,Hw,,,LS,24.7,,Y,Y,2,1,1,N,"-",N,I,,,,,"1",,7.3,314.5,N,NH,mature,4,"4",15.7167850584746,330.2,,,,1249940.90676511,479302.672556499
1249938.97218604,479311.052139056,m344,w119,mk_3,11,Hw,,,LS,31.1,,Y,Y,1,1,1,N,"-",N,I,,,,,"1",,8.6,331.3,N,B,mature,3,"3",15.7167850584746,347,,,,1249940.90676511,479302.672556499
1249940.44161134,479308.453873994,m345,w66,mk_3,11,Hw,,,LS,12.8,,Y,Y,2,1,1,N,"-",N,S,,,,,"1",,5.8,339.7,N,HS,mature,4,"4",15.7167850584746,355.4,,,,1249940.90676511,479302.672556499
1249940.75546726,479307.770311786,m346,w13,mk_3,11,Hw,,,LS,10.7,,Y,Y,2,1,1,Y,"1",N,S,,,"1",,"1",,5.1,342.6,N,HS,mature,4,"4",15.7167850584746,358.3,,,,1249940.90676511,479302.672556499
1249941.35333715,479310.660082613,m347,w48,mk_3,11,Hw,,,LS,21.2,,Y,N,2,2,1,N,"-",N,I,,,,,"1",,8,347.5,N,HS,mature,5,"5",15.7167850584746,3.2,,,,1249940.90676511,479302.672556499
1249941.60718388,479310.842587928,m348,w38,mk_3,11,Hw,,,LS,14.9,,Y,Y,2,2,1,N,"-",N,S,,,,,"2",,8.2,349.2,N,HS,mature,5,"5",15.7167850584746,4.9,,,,1249940.90676511,479302.672556499
1249944.28974179,479308.800808188,m349,w62,mk_3,11,Hw,,,LS,11.6,,Y,N,2,2,1,Y,"1",N,S,,,,,"1",,7,13.2,N,NH,mature,5,"5",15.7167850584746,28.9,,,,1249940.90676511,479302.672556499
1249944.88167132,479308.434511079,m350,w68,mk_3,11,Hw,,,LL,43.4,,Y,N,2,2,1,Y,"7",N,C,,,,,"1",,7,18.9,N,B,mature,5,"5",15.7167850584746,34.6,,,,1249940.90676511,479302.672556499
1249947.37890106,479307.374838518,m351,w60,mk_3,11,Hw,,,LS,35.1,,Y,Y,2,2,2,Y,"7",N,I,,,"1",,"1",,8,38.3,N,HS,mature,6,"6",15.7167850584746,54,,,,1249940.90676511,479302.672556499
1249947.38683036,479306.643545591,m352,w128,mk_3,11,Hw,,,LS,9.7,,Y,N,0,1,2,N,"-",N,S,,,"5",,"2",,7.6,42.8,Y,HS,mature,3,"3",15.7167850584746,58.5,,,,1249940.90676511,479302.672556499
1249948.62171471,479305.995138721,m353,w16,mk_3,11,Hw,,,SN,13,,N,"-",,,,"-","-","-","-",U,,,,"-",,8.4,51,Y,,mature,,DU,15.7167850584746,66.7,,,,1249940.90676511,479302.672556499
1249945.26040247,479306.351665319,m354,w17,mk_3,11,Hw,,,SN,9.3,,Y,"-",,,,"-","-","-","-",DRA,,,,"-",,5.7,34.1,N,,mature,,DI,15.7167850584746,49.8,,,,1249940.90676511,479302.672556499
1249945.5274007,479305.836371718,m355,w41,mk_3,11,Hw,,,LS,11.4,,Y,Y,2,0,0,N,"-",N,S,,,"1",,"1",,5.6,39.9,N,HS,mature,2,"2",15.7167850584746,55.6,,,,1249940.90676511,479302.672556499
1249945.53940826,479304.553677815,m356,w37,mk_3,11,Hw,,,LS,10.1,,Y,Y,2,2,1,N,"-",N,S,,,"-",,"1",,5,52.2,N,,mature,5,"5",15.7167850584746,67.9,,,,1249940.90676511,479302.672556499
1249945.69790297,479303.699687458,m357,w3,mk_3,11,Hw,,,LS,10.6,,Y,N,2,1,0,N,"-",N,S,,,"1",,"1",,4.9,62.2,Y,HS,mature,3,"3",15.7167850584746,77.9,,,,1249940.90676511,479302.672556499
1249947.81917532,479304.293847677,m358,w112,mk_3,11,Fd,,,LS,68.8,,"-","-",,,,"-","-","-",D,,,,,"1",,7.1,61.1,Y,,mature,,"-",15.7167850584746,76.8,,,,1249940.90676511,479302.672556499
1249945.49959262,479302.415777576,m359,w4,mk_3,11,Hw,,,LS,16.9,,Y,Y,2,1,0,Y,"1",Y,S,,,,,"1",,4.6,77.5,Y,HS,mature,3,"3",15.7167850584746,93.2,,,,1249940.90676511,479302.672556499
1249944.20495082,479302.781968588,m360,w20,mk_3,11,Hw,,,LS,18.5,,Y,Y,1,1,1,Y,"3",N,S,,,,,"1",,3.3,72.4,N,NH,mature,3,"3",15.7167850584746,88.1,,,,1249940.90676511,479302.672556499
1249943.4746177,479301.838210615,m361,w1,mk_3,11,Hw,,,DS,9.4,,Y,"-",,,,"-","-","-","-",DRA,,,,"-",,2.7,92.3,N,,mature,,DI,15.7167850584746,108,,,,1249940.90676511,479302.672556499
1249944.1009182,479300.6140653,m362,w109,mk_3,11,Hw,,,LS,52.5,36.8,Y,N,2,2,2,Y,"7",N,C,,,,,"1",,3.8,107.1,Y,NH,mature,6,"6",15.7167850584746,122.8,,,,1249940.90676511,479302.672556499
1249946.20796278,479298.57532533,m363,w125,mk_3,11,Hw,,,LS,16.9,,Y,Y,1,1,1,Y,"8",Y,S,,,,,"1",,6.7,112,Y,NH,mature,3,"3",15.7167850584746,127.7,,,,1249940.90676511,479302.672556499
1249947.66814231,479296.732541488,m364,w51,mk_3,11,Hw,,,LS,15.9,,Y,Y,2,1,0,Y,"1",Y,S,,,,,"1",,9,115.6,Y,NH,mature,3,"3",15.7167850584746,131.3,,,,1249940.90676511,479302.672556499
1249942.71058421,479296.84535849,m365,w67,mk_3,11,Hw,,,LS,14.7,,Y,Y,1,1,0,Y,"8",N,S,,,,,"2",,6.1,147.1,Y,NH,mature,2,"2",15.7167850584746,162.8,,,,1249940.90676511,479302.672556499
1249941.43911407,479295.592542051,m366,w104,mk_3,11,Hw,,,SN,29.2,,Y,"-",,,,"-","-","-","-",DRA,,,,"-",,7.1,160,Y,,mature,,DI,15.7167850584746,175.7,,,,1249940.90676511,479302.672556499
1249942.35506305,479294.703087692,m367,w10,mk_3,11,Hw,,,SN,24.9,,N,"-",,,,"-","-","-","-",U,,,,"-",,8.1,154,Y,,mature,,DU,15.7167850584746,169.7,,,,1249940.90676511,479302.672556499
1249941.54408428,479294.196482864,m368,w792,mk_3,11,Hw,,,DS,10.7,,Y,"-",,,,"-","-","-","-",DRA,,,,"-",,8.5,160,Y,,mature,,DI,15.7167850584746,175.7,,,,1249940.90676511,479302.672556499
1249939.0020965,479294.081151637,m369,w32,mk_3,11,Hw,,,LS,51.4,,Y,N,2,2,2,Y,"7",N,C,,,,,"1",Broom positon was incorrectly recorded. Guessd it was 7 based off DMR an memory of site.,8.8,176.8,N,NH,mature,6,"6",15.7167850584746,192.5,,,,1249940.90676511,479302.672556499
1249941.68654387,479292.301831111,m370,w21,mk_3,11,Hw,,,LS,48.6,,Y,Y,2,2,1,Y,"4",N,C,,,,,"1",,10.4,160,Y,,mature,5,"5",15.7167850584746,175.7,,,,1249940.90676511,479302.672556499
1249939.28491946,479290.984544833,m371,w44,mk_3,11,Cw,,,LS,29.7,,"-","-",,,,"-","-","-",I,,,"2","4","1",,11.8,172.2,Y,B,mature,,"-",15.7167850584746,187.9,,,,1249940.90676511,479302.672556499
1249941.04279569,479300.677187942,m372,w16,mk_3,11,Hw,,,LS,55.7,40,Y,Y,2,2,2,Y,"7",N,C,,,,,"1",,2,160.4,N,,mature,6,"6",15.7167850584746,176.1,,,,1249940.90676511,479302.672556499
1249939.81271795,479300.09514291,m373,w64,mk_3,11,Hw,,,LS,11.6,,Y,Y,1,0,0,N,"-",N,S,,,,,"1",,2.8,187.3,N,,mature,1,"1",15.7167850584746,203,,,,1249940.90676511,479302.672556499
1249937.92153215,479297.352933937,m374,w115,mk_3,11,Hw,,,LS,15.8,,Y,Y,2,1,0,N,"-",N,S,,,,,"1",,6.1,193.6,N,HS,mature,3,"3",15.7167850584746,209.3,,,,1249940.90676511,479302.672556499
1249936.96775477,479298.692079446,m375,w53,mk_3,11,Hw,,,LS,12.4,,Y,N,2,1,0,Y,"1",N,S,,,,,"1",,5.6,209,N,HS,mature,3,"3",15.7167850584746,224.7,,,,1249940.90676511,479302.672556499
1249922.76233728,479280.999123847,m376,y5,mk_3,10,Hw,,,LS,42.8,,Y,Y,2,1,1,N,"-",N,C,,,,,"1",,4.2,294,N,NH,mature,4,"4",15.7167850584746,309.7,,,,1249925.99381542,479278.316299013
1249917.56929144,479283.704006863,m377,y105,mk_3,10,Hw,,,LS,55,36.1,Y,Y,1,2,1,Y,"4",N,C,,,,,"1",,10,286.9,N,,mature,4,"4",15.7167850584746,302.6,,,,1249925.99381542,479278.316299013
1249926.26952144,479286.211486546,m378,y64,mk_3,10,Hw,,,DS,9.4,,N,"-",,,,"-","-","-","-",U,,,,"-",,7.9,346.3,N,HS,mature,,DU,15.7167850584746,2,,,,1249925.99381542,479278.316299013
1249916.09357884,479276.907286694,m379,y29,mk_3,10,Hw,,,LS,33.3,,Y,Y,1,1,0,Y,"1",N,I,,,"7",,"1",,10,246.2,N,,mature,2,"2",15.7167850584746,261.9,,,,1249925.99381542,479278.316299013
1249929.71100134,479290.250809007,m380,y35,mk_3,10,Cw,,,LS,59,,"-","-",,,,"-","-","-",I,IB,AX,,,"1",,12.5,1.6,N,HS,mature,,"-",15.7167850584746,17.3,,,,1249925.99381542,479278.316299013
1249929.38388898,479289.200572127,m381,y24,mk_3,10,Hw,,,LS,10.6,,N,"-",0,0,0,"-","-","-",S,,,,,"2",,11.4,1.6,N,,mature,0,"0",15.7167850584746,17.3,,,,1249925.99381542,479278.316299013
1249928.56225945,479285.149533624,m382,y68,mk_3,10,Cw,,,LS,55,,"-","-",,,,"-","-","-",I,,,,,"1",,7.3,4.9,N,,mature,,"-",15.7167850584746,20.6,,,,1249925.99381542,479278.316299013
